source_group,price,area_total,rooms,floor,floors_total,address,latitude,longitude,metro,metro_walk_min,kitchen_area,renovation,walls,build_year,ceiling_height,floor_position,elevator,house_number,yard,parking,playground,link,address_source,metro_distance_km,metro_source,distance_to_center_km,distance_to_mkad_km,distance_to_school_km,distance_to_kindergarten_km,distance_to_clinic_km,distance_to_mall_km
1k,18600000.0,36.08,1.0,35.0,39.0,"87, Дмитровское шоссе, Бескудниковский район, Москва, Центральный федеральный округ, 125504, Россия",55.862666,37.545273,Селигерская,5.0,5.36,без стен,монолитные,,2.8,не угловая,,клевенгук,Двор,подземный паркинг,нет,https://msk.etagi.com/realty/10960513/,geo,0.38,geo_recomputed,13.05,4.45,0.34,0.38,0.32,0.12
1k,13600000.0,38.0,1.0,5.0,15.0,"Москва, ул. Ленинградское шоссе, 228к4 (24 км до центра)",55.932591,37.383678,Молжаниново,11.0,11.0,евроремонт,панельные,2023.0,,,,,,,,https://msk.etagi.com/realty/10960540/,raw,0.95,geo_recomputed,24.74,6.79,1.04,2.03,2.51,0.66
1k,21600000.0,42.2,1.0,2.0,12.0,"Москва, ул. Петра Кончаловского, 5 (7 км до центра)",55.690841,37.639957,ЗИЛ,11.0,17.0,черновая отделка,монолитные,,3.0,не угловая,,5,Двор,"наземный паркинг, подземный паркинг",нет,https://msk.etagi.com/realty/10964824/,raw,0.92,geo_recomputed,6.99,11.89,0.98,0.32,0.97,0.89
1k,15150000.0,37.3,1.0,7.0,47.0,"9 с13, Южнопортовая улица, район Печатники, Москва, Центральный федеральный округ, 115193, Россия",55.705843,37.694639,Кожуховская,7.0,8.0,без отделки,монолитно-кирпичный,2027.0,2.68,не угловая,,2,Двор,"наземный паркинг, подземный паркинг, гостевой паркинг",нет,https://msk.etagi.com/realty/10965737/,geo,0.58,geo_recomputed,7.15,8.54,0.86,0.76,0.56,0.23
1k,27100000.0,44.9,1.0,13.0,21.0,"Москва, ул. Нижние Мнёвники, 7 (10 км до центра)",55.751047,37.450476,Терехово,8.0,16.0,без отделки,монолитные,2025.0,,,,,,,,https://msk.etagi.com/realty/11321182/,raw,0.67,geo_recomputed,10.33,5.04,0.37,1.51,1.67,1.17
1k,25000000.0,25.0,1.0,11.0,58.0,"Продается светлая студия площадью 25,1 м² на 11 этаже в современном жилом комплексе бизнес-класса «Обручева 30». Данный формат становится редкостью, поскольку с 2024 года в Москве не проектируют студии такой площади, что обеспечивает объекту дополнительную инвестиционную привлекательность. Это полноценное пространство с удобной планировкой, правильной геометрией и двумя окнами, что редко встречается в студиях и создает ощущение воздушности, позволяя эффективно зонировать помещение. Вид во внутренний двор гарантирует тишину и приватность, отсутствие уличного шума. Жилой комплекс предлагает закрытую охраняемую территорию без машин, подземный паркинг и клубную инфраструктуру для жителей. Локация сочетает экологичность и отличную транспортную доступность: в пяти минутах ходьбы находится станция метро «Калужская», на автомобиле до Садового кольца и Москва-Сити можно добраться за 15-20 минут, а до аэропорта Внуково — за 25. Район отличается развитой инфраструктурой и зелеными зонами, включая Воронцовский парк и Битцевский лес. Близость ведущих вузов, таких как РУДН и МГИМО, формирует стабильный спрос на аренду, обеспечивая высокую ликвидность объекта. Квартира идеально подходит как для комфортного проживания в качестве первого или городского жилья, так и для надежной капиталовложения с прогнозируемым доходом. Объект сдан, застройщик — надежная группа ЛСР.",55.656423,37.528891,Калужская,8.0,17.0,черновая отделка,монолитно-кирпичный,,,не угловая,,к2,Двор,"подземный паркинг, гостевой паркинг",нет,https://msk.etagi.com/realty/10761613/,raw,0.7,geo_recomputed,11.96,4.7,0.37,0.53,0.39,0.29
1k,16800000.0,35.7,1.0,2.0,33.0,"Москва, ул. Тагильская, 3к2 (11 км до центра)",55.816227,37.758311,Бульвар Рокоссовского,16.0,17.0,современный ремонт,монолитные,,,,,,,,,https://msk.etagi.com/realty/10822745/,raw,1.34,geo_recomputed,11.42,4.06,0.52,0.13,0.7,0.04
1k,19600000.0,40.0,1.0,13.0,14.0,"Москва, ул. Артековская, 2к1 (9 км до центра)",55.650495,37.612865,Варшавская,6.0,11.0,евроремонт,кирпичные,1973.0,,,,,,,,https://msk.etagi.com/realty/10829200/,raw,0.52,geo_recomputed,11.31,8.09,0.11,0.26,0.19,0.07
1k,20000000.0,32.9,1.0,5.0,24.0,"L&M studio, Аэроклубная улица, район Покровское-Стрешнево, Москва, Центральный федеральный округ, 125424, Россия",55.814715,37.42916,Спартак,6.0,5.0,черновая отделка,панельные,2024.0,3.0,не угловая,,к9,Двор,подземный паркинг,нет,https://msk.etagi.com/realty/10831079/,geo,0.54,geo_recomputed,13.57,2.39,0.27,0.58,0.13,0.71
1k,30200000.0,44.0,1.0,20.0,32.0,"Москва, ул. Херсонская, 43к5",55.657259,37.558991,Зюзино,13.0,9.0,ремонт по дизайн-проекту,монолитно-кирпичный,,,не угловая,,43к5,Парковка,"подземный паркинг, парковка во дворе, наземный паркинг",нет,https://msk.etagi.com/realty/10831653/,raw,1.08,geo_recomputed,11.14,6.33,0.31,0.1,0.15,0.38
1k,25000000.0,47.6,1.0,7.0,16.0,"Москва, ул. Зорге, вл25 (8 км до центра)",55.791769,37.505382,Зорге,5.0,8.0,предчистовая отделка,монолитно-кирпичный,,,,,,,,,https://msk.etagi.com/realty/10852725/,raw,0.45,geo_recomputed,8.18,7.56,0.27,0.23,0.47,0.75
1k,17800000.0,37.8,1.0,4.0,22.0,"Москва, ул. Кременчугская, 7к2 (19 км до центра)",55.721823,37.463484,Славянский бульвар,12.0,9.0,современный ремонт,панельные,2006.0,2.66,не угловая,"пассажирский, грузовой",7к2,Двор,наземный паркинг,есть,https://msk.etagi.com/realty/10853840/,raw,0.98,geo_recomputed,10.1,4.56,0.25,0.15,0.07,0.09
1k,23400000.0,39.5,1.0,10.0,21.0,"Москва, ул. проезд Невельского, 3к2",55.751979,37.697846,Москва Товарная,11.0,11.0,евроремонт,монолитно-кирпичный,2019.0,2.5,не угловая,"пассажирский, грузовой",3к2,Двор,подземный паркинг,есть,https://msk.etagi.com/realty/10857622/,raw,0.93,geo_recomputed,5.15,9.05,0.31,0.42,0.34,0.37
1k,23800000.0,38.0,1.0,7.0,17.0,"Москва, ул. Ковров переулок, 4к2 (4 км до центра)",55.740715,37.680014,Римская,8.0,8.8,ремонт по дизайн-проекту,монолитно-кирпичный,,,не угловая,,4к2,Двор,"наземный паркинг, подземный паркинг",нет,https://msk.etagi.com/realty/10863185/,raw,0.7,geo_recomputed,4.23,10.12,0.07,0.21,0.14,0.1
1k,18600000.0,40.2,1.0,8.0,17.0,"Москва, ул. Ижорская, 6к6",55.882924,37.503783,Ховрино,14.0,18.5,чистовая отделка,монолитные,2022.0,2.7,не угловая,"пассажирский, грузовой",6к6,Парковка,наземный паркинг,есть,https://msk.etagi.com/realty/10661349/,raw,1.14,geo_recomputed,16.13,1.07,0.62,0.57,0.78,0.47
1k,12000000.0,32.2,1.0,2.0,12.0,"Москва, ул. Ленинградское шоссе, 228к1 (24 км до центра)",55.930993,37.384612,Молжаниново,10.0,3.0,чистовая отделка,монолитные,,,не угловая,,228к1,Двор,наземный паркинг,нет,https://msk.etagi.com/realty/10668871/,raw,0.79,geo_recomputed,24.56,6.61,0.85,2.17,2.66,0.61
1k,14000000.0,35.3,1.0,1.0,12.0,"Москва, ул. Обручева, 61",55.650912,37.562443,Зюзино,12.0,10.0,косметический ремонт,панельные,1965.0,,,,,,,,https://msk.etagi.com/realty/10670812/,raw,0.96,geo_recomputed,11.74,6.13,0.25,0.1,0.67,0.14
1k,12700000.0,31.0,1.0,2.0,5.0,"Москва, ул. Коптевский бульвар, 6 (10 км до центра)",55.831367,37.529322,Коптево,13.0,6.0,косметический ремонт,монолитные,,,,,,,,,https://msk.etagi.com/realty/10671094/,raw,1.09,geo_recomputed,10.32,6.85,0.38,0.05,0.2,0.12
1k,14189477.0,40.2,1.0,10.0,33.0,"Москва, ул. Клинская, 2а (15 км до центра)",55.868991,37.501923,Грачёвская,5.0,9.9,без отделки,монолитные,,2.8,не угловая,,2а,Двор,подземный паркинг,нет,https://msk.etagi.com/realty/10715323/,raw,0.45,geo_recomputed,14.8,2.33,0.58,0.29,0.61,0.25
1k,13500000.0,35.5,1.0,1.0,14.0,"Москва, ул. Челябинская, 18к2",55.776983,37.830204,Первомайская,33.0,9.6,современный ремонт,блочные,1976.0,2.64,не угловая,пассажирский,18к2,Двор,наземный паркинг,есть,https://msk.etagi.com/realty/10718469/,raw,2.73,geo_recomputed,13.71,0.77,0.09,0.24,0.09,0.26
1k,29999000.0,40.0,1.0,16.0,21.0,"Москва, ул. проспект Лихачёва, 16к1",55.688933,37.654376,Технопарк,11.0,10.8,евроремонт,монолитный железобетонный каркас,,,,,,,,,https://msk.etagi.com/realty/10723233/,raw,0.91,geo_recomputed,7.44,10.99,0.85,0.13,0.58,0.79
1k,13000000.0,35.9,1.0,1.0,16.0,"Москва, ул. Паустовского, 8к3 (17 км до центра)",55.59999,37.536331,Ясенево,9.0,9.0,косметический ремонт,панельные,1977.0,2.8,не угловая,"пассажирский, грузовой",8к3,Двор,наземный паркинг,нет,https://msk.etagi.com/realty/11822468/,raw,0.71,geo_recomputed,17.64,1.03,0.11,0.12,0.24,0.16
1k,18000000.0,41.3,1.0,14.0,15.0,"Москва, ул. Вересаева, 17 (21 км до центра)",55.716691,37.446506,Давыдково,4.0,9.0,с мебелью,кирпичные,1990.0,,,,,,,,https://msk.etagi.com/realty/10484905/,raw,0.36,geo_recomputed,11.3,3.36,0.4,0.57,0.82,0.38
1k,18990000.0,40.32,1.0,3.0,39.0,"87, Дмитровское шоссе, Бескудниковский район, Москва, Центральный федеральный округ, 125504, Россия",55.862633,37.546631,Селигерская,4.0,5.29,чистовая отделка,монолитно-кирпичный,2026.0,2.85,не угловая,,левенгук,Двор,"парковка во дворе, подземный паркинг",нет,https://msk.etagi.com/realty/10490188/,geo,0.32,geo_recomputed,13.01,4.5,0.42,0.46,0.25,0.14
1k,11000000.0,40.0,1.0,3.0,17.0,"Москва, ул. Солнцевский проспект, 17/1 (18 км до центра)",55.647996,37.409298,Солнцево,14.0,8.5,косметический ремонт,кирпичные,1960.0,,не угловая,,17/1,Двор,"наземный паркинг, гостевой паркинг",нет,https://msk.etagi.com/realty/10500651/,raw,1.15,geo_recomputed,17.36,2.06,0.29,0.24,0.01,0.11
1k,14350000.0,30.5,1.0,4.0,5.0,"Москва, ул. 2-я улица Синичкина, 1/2",55.764232,37.708581,Лефортово,4.0,8.0,современный ремонт,крупноблочные,1960.0,,не угловая,,1/2,Парковка,наземный паркинг,нет,https://msk.etagi.com/realty/10505038/,raw,0.36,geo_recomputed,5.97,8.41,0.08,0.23,0.18,0.21
1k,23250000.0,55.4,1.0,2.0,15.0,"Москва, ул. Автозаводская, 23с931к2",55.689811,37.657233,Технопарк,9.0,9.0,современный ремонт,монолитно-кирпичный,2019.0,3.2,не угловая,"пассажирский, грузовой",23с931к2,Двор,наземный паркинг,нет,https://msk.etagi.com/realty/10511529/,raw,0.72,geo_recomputed,7.41,10.81,0.69,0.27,0.4,0.62
1k,33400000.0,36.5,1.0,8.0,21.0,"Москва, ул. Земляной Вал, 37а",55.75587,37.659451,Чкаловская,0.0,2.0,ремонт по дизайн-проекту,монолитные,,3.0,не угловая,"грузовой, пассажирский и грузовой",37а,Двор,подземный паркинг,есть,https://msk.etagi.com/realty/10526579/,raw,0.01,geo_recomputed,2.77,11.47,0.34,0.29,0.25,0.09
1k,16500000.0,39.2,1.0,44.0,49.0,"9 с12, Южнопортовая улица, район Печатники, Москва, Центральный федеральный округ, 115193, Россия",55.705884,37.696256,Кожуховская,8.0,15.3,без стен,монолитно-кирпичный,,2.87,не угловая,пассажирский,8,Детская площадка,,есть,https://msk.etagi.com/realty/10536798/,geo,0.68,geo_recomputed,7.21,8.43,0.96,0.85,0.66,0.32
1k,13600000.0,35.5,1.0,6.0,16.0,"Москва, ул. Алтуфьевское шоссе, 7 (10 км до центра)",55.852293,37.583517,Владыкино,8.0,8.2,косметический ремонт,панельные,,,не угловая,"пассажирский, грузовой",7,Двор,наземный паркинг,нет,https://msk.etagi.com/realty/10111277/,raw,0.63,geo_recomputed,11.31,5.92,0.36,0.32,0.47,0.1
