price,area_total,rooms,floor,floors_total,latitude,longitude,metro_walk_min,kitchen_area,build_year,ceiling_height,floor_position,yard,playground,address_source,metro_distance_km,metro_source,distance_to_center_km,distance_to_mkad_km,distance_to_school_km,distance_to_kindergarten_km,distance_to_clinic_km,distance_to_mall_km,price_per_m2,parking_underground,parking_ground,parking_multilevel,parking_open,elevator_passenger,elevator_cargo,walls_norm_block,walls_norm_brick,walls_norm_monolith,walls_norm_other,walls_norm_panel,walls_norm_unknown,renovation_norm_cosmetic,renovation_norm_good,renovation_norm_no_repair,renovation_norm_other,renovation_norm_unknown
5500000.0,81.3,,1.0,5.0,55.682752,37.55664,8.0,,1958.0,2.95,не угловая,Двор,есть,raw,0.68,geo_recomputed,8.56,7.77,0.28,0.08,0.42,0.22,67650.67650676507,0,1,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False
42900000.0,66.5,3.0,11.0,24.0,55.696418,37.570393,12.0,11.0,2008.0,3.0,не угловая,Двор,нет,raw,0.97,geo_recomputed,6.82,9.33,0.52,0.32,0.38,0.35,645112.7819548872,1,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False
16500000.0,42.7,2.0,3.0,5.0,55.691481,37.573483,5.0,6.0,,2.55,не угловая,Парковка,нет,raw,0.39,geo_recomputed,7.25,9.19,0.19,0.11,0.25,0.22,386416.8618266979,0,1,0,0,0,0,False,False,False,True,False,False,True,False,False,False,False
31000000.0,74.3,3.0,5.0,17.0,55.673153,37.570752,9.0,9.0,2002.0,2.64,не угловая,Двор,нет,raw,0.72,geo_recomputed,9.23,7.93,0.25,0.25,0.5,0.16,417227.45625841187,0,1,0,0,1,1,False,False,False,False,True,False,False,False,False,False,True
16850000.0,39.9,2.0,11.0,12.0,55.812438,37.6547,14.0,7.0,1967.0,,,,,raw,1.13,geo_recomputed,7.13,8.75,0.08,0.15,0.23,0.17,422305.7644110276,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,False,False
27500000.0,66.2,3.0,4.0,14.0,55.82177,37.654269,11.0,9.2,1971.0,2.6,не угловая,Двор,нет,raw,0.88,geo_recomputed,8.1,8.0,0.08,0.2,0.42,0.29,415407.8549848942,0,1,0,0,1,1,False,True,False,False,False,False,True,False,False,False,False
19100000.0,47.0,2.0,9.0,14.0,55.82048,37.65002,7.0,9.0,1970.0,2.64,не угловая,Двор,нет,raw,0.59,geo_recomputed,7.89,8.29,0.25,0.29,0.61,0.33,406382.97872340423,0,1,0,0,1,0,False,False,False,False,True,False,True,False,False,False,False
105000000.0,111.0,3.0,2.0,21.0,55.808624,37.6486,8.0,18.0,2022.0,3.1,не угловая,Двор,есть,raw,0.63,geo_recomputed,6.6,9.32,0.31,0.24,0.39,0.18,945945.9459459459,1,1,0,0,1,1,False,False,True,False,False,False,False,True,False,False,False
18200000.0,59.3,2.0,5.0,20.0,55.879909,37.596911,7.0,11.5,2019.0,,,,,raw,0.58,geo_recomputed,14.25,2.76,0.24,0.27,0.6,0.16,306913.99662731873,0,0,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False
5600000.0,12.0,0.0,2.0,10.0,55.875965,37.588108,15.0,12.0,,3.6,не угловая,Двор,нет,raw,1.28,geo_recomputed,13.87,3.38,0.37,0.41,0.01,0.01,466666.6666666667,0,1,0,0,0,1,False,False,True,False,False,False,False,False,False,False,True
17250000.0,63.0,3.0,11.0,12.0,55.881965,37.595653,6.0,7.0,1978.0,,,,,raw,0.51,geo_recomputed,14.48,2.58,0.1,0.09,0.39,0.23,273809.5238095238,0,0,0,0,0,0,False,False,False,False,True,False,True,False,False,False,False
28500000.0,52.0,2.0,30.0,33.0,55.872657,37.581505,11.0,16.0,2025.0,2.85,не угловая,Парковка,нет,raw,0.92,geo_recomputed,13.56,3.89,0.34,0.33,0.55,0.31,548076.9230769231,1,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True
29900000.0,80.0,2.0,6.0,20.0,55.879909,37.596911,7.0,25.0,2019.0,2.7,не угловая,Двор,есть,raw,0.58,geo_recomputed,14.25,2.76,0.24,0.27,0.6,0.16,373750.0,1,1,0,0,1,1,False,False,False,True,False,False,False,True,False,False,False
15950000.0,31.4,1.0,,,55.873349,37.581271,12.0,9.0,,,не угловая,Детская площадка,нет,raw,0.97,geo_recomputed,13.64,3.83,0.26,0.26,0.51,0.24,507961.7834394905,0,0,0,0,0,0,False,False,False,False,False,True,True,False,False,False,False
128000000.0,114.5,4.0,2.0,6.0,55.747784,37.596579,7.0,70.0,1914.0,,не угловая,Детская площадка,нет,raw,0.55,geo_recomputed,1.29,13.15,0.08,0.14,0.12,0.34,1117903.9301310044,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
19000000.0,52.3,2.0,13.0,24.0,55.753058,37.58579,6.0,9.0,1967.0,,,,,raw,0.5,geo_recomputed,1.87,12.85,0.19,0.13,0.16,0.12,363288.71892925433,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False
92500000.0,130.0,2.0,2.0,16.0,55.748711,37.578514,3.0,23.0,2000.0,2.64,не угловая,Двор,нет,raw,0.23,geo_recomputed,2.35,12.21,0.33,0.15,0.11,0.21,711538.4615384615,0,1,0,0,1,1,False,False,True,False,False,False,False,False,False,True,False
57000000.0,97.0,4.0,20.0,20.0,55.812115,37.518839,7.0,33.2,,3.4,не угловая,Детская площадка,нет,raw,0.6,geo_recomputed,9.0,7.97,0.51,0.44,0.12,0.46,587628.8659793815,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False
13000000.0,28.9,1.0,1.0,5.0,55.801587,37.558562,7.0,6.0,1959.0,2.64,не угловая,Двор,есть,raw,0.55,geo_recomputed,6.55,10.63,0.12,0.15,0.11,0.23,449826.9896193772,0,1,0,0,0,0,False,False,False,False,True,False,True,False,False,False,False
61500000.0,105.5,3.0,5.0,25.0,55.812266,37.5213,6.0,31.7,,,не угловая,Детская площадка,нет,geo,0.48,geo_recomputed,8.91,8.12,0.52,0.38,0.2,0.49,582938.3886255925,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False
29000000.0,58.0,3.0,2.0,5.0,55.801151,37.54983,6.0,5.0,1966.0,,не угловая,Двор,нет,raw,0.53,geo_recomputed,6.82,10.1,0.18,0.31,0.18,0.4,500000.0,0,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True
25750000.0,54.6,2.0,3.0,10.0,55.808306,37.5008,11.0,6.0,1959.0,2.64,не угловая,Двор,нет,raw,0.95,geo_recomputed,9.51,6.93,0.28,0.43,0.13,0.23,471611.7216117216,0,0,0,0,0,0,False,False,False,False,True,False,True,False,False,False,False
49500000.0,109.3,3.0,4.0,5.0,55.801369,37.543425,9.0,22.7,1957.0,2.9,не угловая,Двор,нет,raw,0.76,geo_recomputed,7.09,9.7,0.16,0.34,0.12,0.53,452881.97621225985,0,1,0,0,1,0,False,True,False,False,False,False,False,True,False,False,False
42000000.0,55.0,3.0,6.0,8.0,55.808088,37.5152,3.0,8.0,1960.0,2.64,не угловая,Двор,есть,raw,0.28,geo_recomputed,8.83,7.83,0.05,0.19,0.39,0.19,763636.3636363636,0,1,0,0,1,1,False,True,False,False,False,False,False,False,True,False,False
37620000.0,104.5,4.0,20.0,20.0,55.879677,37.682125,18.0,10.0,,,не угловая,Парковка,нет,raw,1.5,geo_recomputed,14.77,1.68,0.4,0.5,0.45,0.25,360000.0,1,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False
18100000.0,51.1,3.0,3.0,9.0,55.865167,37.672334,9.0,6.0,,2.6,не угловая,Двор,нет,raw,0.79,geo_recomputed,13.05,3.33,0.19,0.09,0.31,0.38,354207.43639921723,0,0,0,0,1,0,False,False,False,False,True,False,True,False,False,False,False
18000000.0,58.2,3.0,3.0,9.0,55.867816,37.662538,4.0,6.0,1968.0,2.64,не угловая,Двор,нет,raw,0.33,geo_recomputed,13.19,3.07,0.14,0.17,0.26,0.17,309278.3505154639,0,1,0,0,1,0,False,False,False,False,True,False,True,False,False,False,False
19000000.0,67.7,2.0,1.0,5.0,55.863308,37.675074,13.0,9.0,1954.0,2.64,не угловая,Двор,нет,raw,1.06,geo_recomputed,12.9,3.52,0.27,0.26,0.52,0.46,280649.92614475626,0,1,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False
26900000.0,99.2,3.0,1.0,19.0,55.856361,37.641279,9.0,13.3,,,,,,raw,0.76,geo_recomputed,11.69,4.5,0.08,0.16,0.35,0.3,271169.3548387097,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
17990000.0,45.8,2.0,7.0,12.0,55.874067,37.669899,6.0,6.7,1981.0,,,,,raw,0.52,geo_recomputed,13.97,2.34,0.22,0.09,0.69,0.34,392794.75982532755,0,0,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False
18000000.0,36.1,1.0,,,55.77516,37.693794,12.0,6.7,,,не угловая,Детская площадка,нет,raw,0.97,geo_recomputed,5.52,9.32,0.3,0.06,0.44,0.28,498614.95844875346,0,0,0,0,0,0,False,False,False,False,False,True,True,False,False,False,False
14500000.0,36.1,1.0,4.0,5.0,55.777034,37.55637,9.0,9.0,1958.0,2.64,не угловая,Двор,нет,raw,0.78,geo_recomputed,4.62,11.07,0.33,0.12,0.31,0.52,401662.04986149585,0,1,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False
21900000.0,32.0,0.0,8.0,18.0,55.784217,37.561688,8.0,6.0,,,,,,raw,0.65,geo_recomputed,4.9,11.19,0.23,0.23,0.29,0.12,684375.0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True
17300000.0,18.7,0.0,12.0,13.0,55.784217,37.561688,8.0,6.0,,,не угловая,Двор,нет,raw,0.65,geo_recomputed,4.9,11.19,0.23,0.23,0.29,0.12,925133.6898395722,1,0,0,0,1,1,False,False,False,True,False,False,False,False,False,False,True
22170000.0,29.7,0.0,6.0,13.0,55.784217,37.561688,8.0,6.55,,,не угловая,Двор,нет,raw,0.65,geo_recomputed,4.9,11.19,0.23,0.23,0.29,0.12,746464.6464646464,1,0,0,0,1,1,False,False,False,True,False,False,False,False,False,False,True
26920000.0,42.0,1.0,2.0,19.0,55.785169,37.564042,7.0,15.0,,,не угловая,Двор,нет,raw,0.62,geo_recomputed,4.88,11.31,0.34,0.28,0.27,0.21,640952.380952381,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False
36000000.0,51.0,2.0,3.0,8.0,55.782015,37.579106,7.0,6.0,,3.0,не угловая,Парковка,нет,raw,0.54,geo_recomputed,4.03,12.31,0.16,0.11,0.11,0.33,705882.3529411765,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
27580000.0,52.6,2.0,9.0,11.0,55.778061,37.555786,10.0,8.3,,2.5,не угловая,Двор,нет,raw,0.82,geo_recomputed,4.72,11.01,0.35,0.07,0.19,0.45,524334.6007604563,0,0,0,0,1,1,False,False,False,True,False,False,False,True,False,False,False
16500000.0,37.1,1.0,12.0,17.0,55.869016,37.555274,7.0,9.0,2014.0,2.7,не угловая,Двор,есть,raw,0.57,geo_recomputed,13.53,4.28,0.16,0.25,0.25,0.21,444743.935309973,0,1,0,0,1,1,False,False,True,False,False,False,True,False,False,False,False
15500000.0,38.9,1.0,14.0,17.0,55.868571,37.550028,5.0,9.0,,,не угловая,Двор,нет,raw,0.42,geo_recomputed,13.57,4.12,0.26,0.12,0.09,0.05,398457.5835475579,0,0,0,0,1,1,False,False,False,False,True,False,True,False,False,False,False
20900000.0,50.5,2.0,15.0,16.0,55.897422,37.591764,5.0,11.0,1980.0,,,,,raw,0.38,geo_recomputed,16.22,1.14,0.16,0.08,0.28,0.09,413861.38613861386,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True
13000000.0,39.2,1.0,10.0,12.0,55.892764,37.619513,17.0,8.6,1978.0,2.64,не угловая,Двор,нет,raw,1.43,geo_recomputed,15.63,0.9,0.13,0.28,0.42,0.2,331632.65306122444,0,1,0,0,1,1,False,False,False,False,True,False,True,False,False,False,False
14900000.0,52.6,2.0,4.0,12.0,55.899144,37.621121,24.0,9.0,1977.0,2.64,не угловая,Двор,есть,raw,2.04,geo_recomputed,16.34,0.2,0.36,0.08,0.17,0.27,283269.9619771863,0,1,0,0,1,1,False,False,False,False,True,False,True,False,False,False,False
21000000.0,54.0,2.0,6.0,22.0,55.90419,37.591315,8.0,9.0,1984.0,2.66,не угловая,Двор,есть,raw,0.65,geo_recomputed,16.97,0.48,0.26,0.09,0.72,0.2,388888.8888888889,0,1,0,0,1,1,False,False,False,False,True,False,False,True,False,False,False
16990000.0,54.3,2.0,5.0,18.0,55.604707,37.655679,21.0,10.7,2022.0,2.8,не угловая,Двор,нет,raw,1.72,geo_recomputed,16.59,3.54,0.47,0.34,0.28,0.32,312891.3443830571,1,0,0,0,1,1,False,False,True,False,False,False,False,False,True,False,False
11680000.0,34.7,1.0,12.0,12.0,55.581734,37.663306,38.0,9.0,1974.0,2.64,не угловая,Двор,есть,raw,3.15,geo_recomputed,19.19,1.05,0.3,0.13,0.31,0.12,336599.4236311239,0,1,0,0,1,1,False,False,False,False,True,False,True,False,False,False,False
15700000.0,60.2,3.0,7.0,9.0,55.576808,37.651699,31.0,6.0,,,не угловая,Двор,нет,raw,2.61,geo_recomputed,19.63,0.43,0.2,0.1,0.46,0.24,260797.34219269102,0,1,0,0,0,0,False,False,False,False,True,False,True,False,False,False,False
11640000.0,39.0,2.0,9.0,12.0,55.594524,37.643659,23.0,12.0,1974.0,2.5,не угловая,Двор,нет,raw,1.88,geo_recomputed,17.62,2.34,0.47,0.22,0.76,0.29,298461.53846153844,0,0,0,0,1,1,False,False,False,False,True,False,True,False,False,False,False
4900000.0,64.0,,6.0,16.0,55.575256,37.645546,26.0,7.8,,,не угловая,Детская площадка,нет,raw,2.19,geo_recomputed,19.76,0.22,0.3,0.2,0.88,0.04,76562.5,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False
17999999.0,57.0,2.0,4.0,5.0,55.817127,37.700756,17.0,7.0,,,,,,raw,1.43,geo_recomputed,8.97,6.42,0.22,0.19,0.25,0.08,315789.4561403509,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False
14520000.0,34.7,2.0,,,55.81652,37.717043,12.0,5.0,,2.64,не угловая,Двор,нет,raw,0.97,geo_recomputed,9.56,5.78,0.15,0.16,0.25,0.13,418443.8040345821,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False
12250000.0,39.0,0.0,23.0,23.0,55.814588,37.70514,20.0,10.0,2008.0,2.64,не угловая,Двор,есть,raw,1.69,geo_recomputed,8.91,6.44,0.39,0.26,0.44,0.21,314102.5641025641,0,1,0,0,1,1,False,True,False,False,False,False,False,False,False,False,True
21190000.0,48.8,2.0,17.0,30.0,55.809934,37.727885,7.0,10.0,2012.0,,не угловая,Двор,нет,raw,0.62,geo_recomputed,9.51,5.86,0.13,0.26,0.98,0.16,434221.31147540984,1,1,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False
14200000.0,33.5,1.0,5.0,9.0,55.808806,37.707305,17.0,7.0,1971.0,2.64,не угловая,Двор,нет,raw,1.44,geo_recomputed,8.51,6.82,0.21,0.13,0.22,0.16,423880.5970149254,0,1,0,0,1,1,False,True,False,False,False,False,False,True,False,False,False
28000000.0,62.4,2.0,7.0,17.0,55.808538,37.701592,19.0,14.0,,,не угловая,Двор,нет,raw,1.55,geo_recomputed,8.26,7.09,0.48,0.12,0.4,0.2,448717.94871794875,1,1,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False
19000000.0,42.5,1.0,4.0,5.0,55.813182,37.734695,3.0,5.0,1960.0,2.5,не угловая,Двор,нет,raw,0.25,geo_recomputed,10.07,5.31,0.39,0.14,0.9,0.13,447058.82352941175,0,0,0,0,1,1,False,True,False,False,False,False,True,False,False,False,False
19000000.0,58.3,2.0,17.0,17.0,55.632626,37.760719,4.0,10.3,1996.0,,,,,raw,0.33,geo_recomputed,16.11,2.12,0.17,0.1,1.07,0.34,325900.51457975985,0,0,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False
20200000.0,60.2,2.0,10.0,17.0,55.632382,37.762542,3.0,9.0,1996.0,2.64,не угловая,Двор,есть,raw,0.23,geo_recomputed,16.2,2.02,0.27,0.13,1.05,0.36,335548.17275747505,0,1,0,0,1,1,False,False,False,False,True,False,False,True,False,False,False
16700000.0,51.0,2.0,14.0,17.0,55.630101,37.760692,6.0,8.4,1997.0,,не угловая,Двор,нет,raw,0.49,geo_recomputed,16.34,1.92,0.23,0.18,1.21,0.45,327450.98039215687,0,1,0,0,1,1,False,False,False,False,True,False,True,False,False,False,False
4750000.0,13.2,,2.0,14.0,55.634298,37.753236,8.0,,1985.0,,,,,raw,0.65,geo_recomputed,15.69,2.58,0.33,0.16,0.67,0.09,359848.48484848486,0,0,0,0,0,0,False,False,False,False,True,False,True,False,False,False,False
24400000.0,39.6,1.0,15.0,23.0,55.821113,37.591431,3.0,8.0,,3.0,не угловая,Двор,нет,raw,0.28,geo_recomputed,7.81,9.03,0.31,0.19,0.38,0.09,616161.6161616162,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True
20990000.0,45.0,2.0,10.0,12.0,55.827287,37.57978,9.0,5.5,,2.8,не угловая,Парковка,нет,raw,0.72,geo_recomputed,8.64,8.61,0.36,0.23,0.27,0.09,466444.44444444444,0,1,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True
18600000.0,25.6,0.0,33.0,33.0,55.810658,37.595564,6.0,9.0,2025.0,,не угловая,Двор,нет,raw,0.54,geo_recomputed,6.62,10.08,0.49,0.5,0.31,0.5,726562.5,1,0,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False
12500000.0,33.1,1.0,7.0,9.0,55.736716,37.82449,11.0,6.7,1972.0,2.64,не угловая,Двор,есть,raw,0.94,geo_recomputed,13.19,1.03,0.31,0.12,0.41,0.21,377643.50453172205,0,1,0,0,1,1,False,False,False,False,True,False,True,False,False,False,False
12800000.0,38.1,2.0,1.0,9.0,55.74827,37.816405,5.0,6.0,,2.5,не угловая,Двор,нет,raw,0.44,geo_recomputed,12.57,1.6,0.29,0.24,0.23,0.23,335958.0052493438,0,1,0,0,1,0,False,False,False,True,False,False,False,True,False,False,False
4000000.0,43.2,,9.0,9.0,55.720378,37.834048,13.0,,1971.0,2.64,не угловая,Двор,нет,raw,1.09,geo_recomputed,14.13,0.31,0.31,0.31,0.79,0.42,92592.59259259258,0,0,0,0,1,1,False,False,False,False,True,False,False,False,True,False,False
12600000.0,36.0,1.0,7.0,12.0,55.723146,37.826862,12.0,8.0,1974.0,2.48,не угловая,Двор,есть,raw,1.0,geo_recomputed,13.61,0.78,0.27,0.24,0.27,0.11,350000.0,0,1,0,0,1,1,False,False,True,False,False,False,False,False,True,False,False
16200000.0,59.0,3.0,,,55.736316,37.821176,11.0,6.0,,2.64,не угловая,Двор,нет,raw,0.92,geo_recomputed,12.99,1.24,0.12,0.14,0.62,0.27,274576.27118644066,0,1,0,0,1,0,False,False,False,False,False,True,True,False,False,False,False
22900000.0,59.6,3.0,4.0,9.0,55.844223,37.481442,8.0,6.0,1968.0,,,,,raw,0.7,geo_recomputed,13.23,4.43,0.2,0.35,0.4,0.08,384228.1879194631,0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,False,False
15450000.0,31.8,1.0,1.0,5.0,55.82089,37.494503,4.0,7.0,1958.0,2.64,не угловая,Двор,есть,raw,0.3,geo_recomputed,10.75,6.31,0.24,0.22,0.27,0.23,485849.05660377356,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
13300000.0,33.1,1.0,1.0,12.0,55.821689,37.49356,5.0,9.0,1965.0,,,,,raw,0.41,geo_recomputed,10.86,6.23,0.25,0.32,0.37,0.21,401812.68882175226,0,0,0,0,0,0,False,False,False,False,True,False,True,False,False,False,False
16700000.0,40.0,2.0,3.0,5.0,55.836716,37.487146,3.0,6.0,1967.0,2.64,не угловая,Двор,нет,raw,0.25,geo_recomputed,12.36,5.32,0.21,0.1,0.28,0.26,417500.0,0,1,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False
11880000.0,32.1,1.0,6.0,9.0,55.827889,37.492796,4.0,5.6,,,не угловая,Детская площадка,нет,raw,0.31,geo_recomputed,11.39,6.08,0.18,0.53,0.41,0.22,370093.4579439252,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False
14800000.0,32.6,1.0,3.0,5.0,55.818766,37.493946,3.0,5.8,1959.0,2.64,не угловая,Двор,есть,raw,0.24,geo_recomputed,10.61,6.32,0.13,0.1,0.07,0.34,453987.7300613497,0,1,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False
25300000.0,74.2,3.0,6.0,17.0,55.87944,37.565452,5.0,10.1,1991.0,,не угловая,Детская площадка,есть,raw,0.39,geo_recomputed,14.49,3.34,0.29,0.18,0.63,0.12,340970.35040431266,0,0,0,0,1,1,False,False,False,False,True,False,True,False,False,False,False
14990000.0,37.9,2.0,13.0,14.0,55.856593,37.567662,4.0,6.0,1972.0,2.64,не угловая,Двор,есть,raw,0.32,geo_recomputed,11.99,5.85,0.17,0.24,0.31,0.36,395514.51187335094,0,1,0,0,1,1,False,False,False,True,False,False,False,False,False,True,False
15699000.0,57.0,3.0,1.0,3.0,55.792513,37.80861,7.0,8.7,1968.0,3.0,не угловая,Двор,есть,raw,0.61,geo_recomputed,12.88,2.02,0.27,0.24,0.34,0.08,275421.05263157893,0,1,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False
14200000.0,39.0,1.0,2.0,12.0,55.799628,37.826736,22.0,10.0,1966.0,2.64,не угловая,Двор,есть,raw,1.81,geo_recomputed,14.22,0.83,0.08,0.31,0.49,0.09,364102.5641025641,0,1,0,0,1,1,False,False,False,False,True,False,True,False,False,False,False
24500000.0,60.0,2.0,22.0,24.0,55.797771,37.817609,14.0,9.0,,,не угловая,Детская площадка,нет,raw,1.2,geo_recomputed,13.61,1.42,0.2,0.14,0.37,0.04,408333.3333333333,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False
5350000.0,77.9,3.0,2.0,5.0,55.794644,37.816837,13.0,,1956.0,,не угловая,Двор,нет,raw,1.09,geo_recomputed,13.44,1.49,0.15,0.13,0.32,0.28,68677.7920410783,0,1,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False
8250000.0,27.6,0.0,5.0,6.0,55.793364,37.820142,16.0,5.0,,,,,,raw,1.3,geo_recomputed,13.59,1.29,0.34,0.37,0.22,0.44,298913.04347826086,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,True,False
9400000.0,54.0,2.0,15.0,25.0,55.834987,37.956974,106.0,10.4,,,,,,geo,8.84,geo_recomputed,23.24,7.64,5.9,5.86,6.43,5.54,174074.07407407407,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False
5400000.0,18.8,0.0,4.0,25.0,55.835099,37.953973,106.0,9.0,,,не угловая,Двор,нет,geo,8.81,geo_recomputed,23.07,7.46,5.73,5.68,6.25,5.37,287234.0425531915,0,1,0,0,1,1,False,False,True,False,False,False,True,False,False,False,False
5250000.0,20.55,0.0,10.0,18.0,55.834957,37.922065,99.0,5.0,,,не угловая,Детская площадка,нет,geo,8.22,geo_recomputed,21.25,5.51,3.86,3.87,4.39,3.52,255474.45255474452,0,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False
7300000.0,38.0,1.0,2.0,17.0,55.824091,37.941541,90.0,7.0,2010.0,,,,,geo,7.46,geo_recomputed,21.89,6.5,4.72,4.6,5.22,4.35,192105.26315789475,0,0,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False
25800000.0,115.0,3.0,16.0,17.0,55.681894,37.863666,7.0,12.1,,2.5,не угловая,Двор,нет,geo,0.58,geo_recomputed,17.39,1.9,0.28,0.3,0.61,0.38,224347.8260869565,0,1,0,0,1,1,False,False,True,False,False,False,False,False,False,True,False
27000000.0,179.95,4.0,20.0,22.0,55.668645,37.854799,8.0,12.7,2020.0,2.64,не угловая,Двор,есть,geo,0.66,geo_recomputed,17.63,1.05,1.37,1.18,1.0,0.92,150041.67824395667,0,1,0,0,1,1,False,False,True,False,False,False,False,False,False,True,False
26000000.0,81.2,3.0,5.0,14.0,55.699152,37.85435,5.0,8.4,1994.0,2.64,не угловая,Двор,есть,raw,0.38,geo_recomputed,16.07,1.43,0.22,0.12,0.39,0.17,320197.04433497536,0,1,0,0,1,1,False,False,False,False,True,False,False,True,False,False,False
18000000.0,38.8,0.0,5.0,24.0,55.684138,37.840732,11.0,20.0,1992.0,2.64,не угловая,Парковка,нет,raw,0.95,geo_recomputed,16.0,0.55,0.45,0.42,0.43,0.59,463917.5257731959,0,1,0,0,1,1,False,False,True,False,False,False,False,False,False,False,True
12850000.0,32.0,1.0,14.0,30.0,55.671422,37.857207,4.0,13.4,2019.0,2.7,не угловая,Двор,нет,geo,0.33,geo_recomputed,17.6,1.26,1.07,0.87,0.67,0.6,401562.5,0,1,0,0,1,1,False,False,True,False,False,False,False,True,False,False,False
10600000.0,54.0,2.0,4.0,17.0,55.663705,37.870996,17.0,9.0,2004.0,2.7,не угловая,Двор,есть,geo,1.43,geo_recomputed,18.78,1.97,2.15,1.96,1.73,1.72,196296.2962962963,0,1,0,0,1,1,False,False,False,False,True,False,False,True,False,False,False
9800000.0,22.0,0.0,23.0,25.0,55.677286,37.864115,6.0,9.0,,2.8,не угловая,Двор,нет,geo,0.5,geo_recomputed,17.66,1.82,0.67,0.53,0.38,0.47,445454.54545454547,0,1,0,0,1,1,False,False,False,False,True,False,False,True,False,False,False
8600000.0,44.4,2.0,1.0,5.0,55.671585,37.87211,11.0,6.0,,,,,,geo,0.92,geo_recomputed,18.4,2.19,1.47,1.31,1.09,1.13,193693.6936936937,0,0,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False
22900000.0,41.5,1.0,1.0,8.0,55.687543,37.535898,6.0,15.0,,,,,,raw,0.5,geo_recomputed,8.75,6.98,0.19,0.09,0.29,0.42,551807.2289156626,0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,False,False
29800000.0,58.0,2.0,3.0,8.0,55.688954,37.549759,5.0,9.0,1958.0,3.0,не угловая,Двор,есть,raw,0.46,geo_recomputed,8.15,7.79,0.12,0.14,0.32,0.31,513793.1034482759,0,1,0,0,1,1,False,True,False,False,False,False,False,True,False,False,False
38600000.0,64.0,2.0,1.0,8.0,55.687147,37.539545,3.0,8.2,1954.0,2.64,не угловая,Двор,есть,raw,0.27,geo_recomputed,8.66,7.14,0.01,0.01,0.06,0.31,603125.0,0,1,0,0,1,1,False,True,False,False,False,False,True,False,False,False,False
2470000.0,10.4,,1.0,8.0,55.681143,37.526178,15.0,,1958.0,2.64,не угловая,Двор,есть,raw,1.21,geo_recomputed,9.68,6.07,0.09,0.11,0.2,0.52,237500.0,0,1,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False
9700000.0,17.5,0.0,1.0,9.0,55.689329,37.535942,5.0,,,,не угловая,Двор,нет,raw,0.45,geo_recomputed,8.59,7.09,0.12,0.21,0.29,0.27,554285.7142857143,0,1,0,0,1,0,False,True,False,False,False,False,False,False,True,False,False
34800000.0,54.0,3.0,1.0,8.0,55.689136,37.545833,4.0,4.0,1956.0,3.0,не угловая,Двор,есть,raw,0.3,geo_recomputed,8.26,7.6,0.29,0.15,0.37,0.23,644444.4444444445,0,1,0,0,0,1,False,True,False,False,False,False,True,False,False,False,False
