source_group,price,area_total,kitchen_area,price_per_m2,rooms,floor,floors_total,address,metro,metro_walk_min,walls,walls_clean,link,address_raw,metro_raw
all-ryazanskii,15800000,32.2,5.0,490683.22981366457,0.0,8.0,31.0,"32.2м², 8/31 этаж, ул. Зеленодольская, 1а, Москва",Рязанский проспект,2.0,Монолитные,монолит,https://msk.etagi.com/realty/12011433/,"32.2м², 8/31 этаж, ул. Зеленодольская, 1а, Москва, квартира",Рязанский проспект
all-ryazanskii,24000000,59.9,9.0,400667.7796327212,2.0,2.0,23.0,"ул. 2-й Грайвороновский проезд, 44к3, Москва",Стахановская,3.0,Блочные,блочные,https://msk.etagi.com/realty/12113479/,"2к, 59.9м², 2/23 этаж, ул. 2-й Грайвороновский проезд, 44к3, Москва, квартира",Стахановская
all-ryazanskii,12200000,32.6,6.0,374233.1288343558,1.0,4.0,5.0,"ул. Михайлова, 19, Москва",Плющево,9.0,Монолитные,монолит,https://msk.etagi.com/realty/12135502/,"1к, 32.6м², 4/5 этаж, ул. Михайлова, 19, Москва, квартира",Плющево
all-ryazanskii,16900000,64.0,9.0,264062.5,3.0,3.0,9.0,"ул. 4-й Вешняковский проезд, 7, Москва",Вешняки,3.0,Панельные,панель,https://msk.etagi.com/realty/12160852/,"3к, 64м², 3/9 этаж, ул. 4-й Вешняковский проезд, 7, Москва, квартира",На карте Вешняки
all-ryazanskii,14300000,29.1,5.0,491408.93470790377,0.0,3.0,23.0,"29.1м², 3/23 этаж, ул. 2-й Грайвороновский проезд, 44, Москва",Стахановская,6.0,Монолитные,монолит,https://msk.etagi.com/realty/12221232/,"29.1м², 3/23 этаж, ул. 2-й Грайвороновский проезд, 44, Москва, квартира",Стахановская
all-savelki,25000000,93.0,10.0,268817.20430107525,5.0,13.0,14.0,,Крюково,21.0,Панельные,панель,https://msk.etagi.com/realty/12218408/,Посмотреть 7 фото,Крюково
all-savelovskii,16200000,44.5,6.0,364044.9438202247,2.0,4.0,9.0,"ул. 2-я Хуторская, 27, Москва",Дмитровская,8.0,Панельные,панель,https://msk.etagi.com/realty/11940520/,"2к, 44.5м², 4/9 этаж, ул. 2-я Хуторская, 27, Москва, квартира",Дмитровская
all-savelovskii,15900000,42.0,5.6,378571.4285714286,2.0,1.0,5.0,"ул. Башиловская, 25, Москва",,,Кирпичные,кирпич,https://msk.etagi.com/realty/12112419/,"2к, 42м², 1/5 этаж, ул. Башиловская, 25, Москва, квартира",
all-savelovskii,24000000,43.2,6.3,555555.5555555555,2.0,19.0,25.0,"ул. Старый Петровско-Разумовский проезд, 1, Москва",,,Монолитно-заливные,монолит,https://msk.etagi.com/realty/12183786/,"2к, 43.2м², 19/25 этаж, ул. Старый Петровско-Разумовский проезд, 1, Москва, квартира",
all-savelovskii,13300000,28.9,6.0,460207.61245674745,1.0,1.0,5.0,"ул. Юннатов, 15к2, Москва",,,Панельные,панель,https://msk.etagi.com/realty/12243038/,"1к, 28.9м², 1/5 этаж, ул. Юннатов, 15к2, Москва, квартира",
all-sviblovo,14900000,30.0,3.0,496666.6666666667,2.0,9.0,18.0,"ул. Берёзовая аллея, 19к6, Москва",Ботанический сад,14.0,Монолитно-Кирпичный,монолит,https://msk.etagi.com/realty/12041835/,"2к, 30м², 9/18 этаж, ул. Берёзовая аллея, 19к6, Москва, апартаменты",Ботанический сад
all-sviblovo,14700000,30.6,3.0,480392.15686274506,2.0,14.0,18.0,"ул. Берёзовая аллея, 19к4, Москва",Ботанический сад,17.0,Монолитные,монолит,https://msk.etagi.com/realty/12041947/,"2к, 30.6м², 14/18 этаж, ул. Берёзовая аллея, 19к4, Москва, апартаменты",Ботанический сад
all-sviblovo,32200000,61.9,9.0,520193.86106623587,2.0,,,"ул. Сельскохозяйственная, 38/1с3, Москва",Ботанический сад,9.0,Кирпичные,кирпич,https://msk.etagi.com/realty/12044597/,"2к, 61.9м², 7 этаж, ул. Сельскохозяйственная, 38/1с3, Москва, квартира",Ботанический сад
all-sviblovo,12100000,49.0,11.0,246938.77551020408,2.0,3.0,18.0,"ул. Берёзовая аллея, 19к4, Москва",Ботанический сад,17.0,Монолитные,монолит,https://msk.etagi.com/realty/12091307/,"2к, 49м², 3/18 этаж, ул. Берёзовая аллея, 19к4, Москва, квартира",Ботанический сад
all-sviblovo,33000000,61.9,10.9,533117.9321486268,2.0,7.0,23.0,"ул. Сельскохозяйственная, 38к1, Москва",Ботанический сад,9.0,Монолитно-Кирпичный,монолит,https://msk.etagi.com/realty/12097327/,"2к, 61.9м², 7/23 этаж, ул. Сельскохозяйственная, 38к1, Москва, квартира",Ботанический сад
all-sviblovo,16200000,32.1,6.0,504672.8971962617,2.0,14.0,18.0,"ул. Берёзовая аллея, 19к1, Москва",а в,5.0,Монолитные,монолит,https://msk.etagi.com/realty/12257244/,"2к, 32.1м², 14/18 этаж, ул. Берёзовая аллея, 19к1, Москва, апартаменты",а в
all-sever_bytovo,13700000,35.7,10.0,383753.5014005602,1.0,7.0,17.0,"ул. Грина, 1к5, Москва",,13.0,Панельные,панель,https://msk.etagi.com/realty/10400623/,"1к, 35.7м², 7/17 этаж, ул. Грина, 1к5, Москва, квартира",-
all-sever_bytovo,15700000,51.0,12.0,307843.137254902,3.0,,,,,,,,https://msk.etagi.com/realty/10516827/,Посмотреть 6 фото,
all-sever_bytovo,30000000,89.5,12.0,335195.53072625695,4.0,14.0,16.0,"ул. Академика Глушко, 6, Москва",,10.0,Панельные,панель,https://msk.etagi.com/realty/10832508/,"4к, 89.5м², 14/16 этаж, ул. Академика Глушко, 6, Москва, квартира",До метро Дмитрия Донского пешком
all-sever_bytovo,12500000,37.0,10.0,337837.8378378378,1.0,10.0,17.0,"ул. Куликовская, 7, Москва",Улица Старокачаловская,14.0,,,https://msk.etagi.com/realty/11964369/,"1к, 37м², 10/17 этаж, ул. Куликовская, 7, Москва, квартира",Улица Старокачаловская
all-sever_bytovo,16500000,40.0,10.0,412500.0,1.0,17.0,22.0,"ул. Знаменские Садки, 1к1, Москва",,,Панельные,панель,https://msk.etagi.com/realty/12241279/,"1к, 40м², 17/22 этаж, ул. Знаменские Садки, 1к1, Москва, квартира",
all-sever_izmailovo,5550000,15.8,5.0,351265.8227848101,0.0,1.0,18.0,"15.8м², 1/18 этаж, ул. 5-я Парковая, 62б, Москва",Щёлковская,9.0,Монолитно-Кирпичный,монолит,https://msk.etagi.com/realty/11696455/,"15.8м², 1/18 этаж, ул. 5-я Парковая, 62б, Москва, квартира",Щёлковская
all-sever_izmailovo,14690000,46.9,10.0,313219.6162046908,2.0,1.0,14.0,"ул. 15-я Парковая, 40к5, Москва",Щёлковская,23.0,Блоки железобетонные,железобетон,https://msk.etagi.com/realty/12147057/,"2к, 46.9м², 1/14 этаж, ул. 15-я Парковая, 40к5, Москва, квартира",Щёлковская
all-sever_medvedkovo,15200000,37.9,7.4,401055.40897097625,1.0,9.0,14.0,"ул. Студёный проезд, 12, Москва",,,Панельные,панель,https://msk.etagi.com/realty/11698962/,"1к, 37.9м², 9/14 этаж, ул. Студёный проезд, 12, Москва, квартира",
all-sever_medvedkovo,41000000,118.0,9.0,347457.6271186441,4.0,11.0,17.0,"ул. Широкая, 30, Москва",Медведково,17.0,Монолитные,монолит,https://msk.etagi.com/realty/11765960/,"4к, 118м², 11/17 этаж, ул. Широкая, 30, Москва, квартира",На карте Медведково
all-sever_medvedkovo,11690000,38.5,12.5,303636.36363636365,1.0,7.0,16.0,"ул. проезд Шокальского, 55к2, Москва",Медведково,8.0,Сборно-монолитный железобетонный каркас,монолит,https://msk.etagi.com/realty/12010627/,"1к, 38.5м², 7/16 этаж, ул. проезд Шокальского, 55к2, Москва, квартира",На карте Медведково
all-sever_medvedkovo,19700000,62.7,6.0,314194.57735247206,4.0,1.0,9.0,"ул. Широкая, 11, Москва",Медведково,2.0,Панельные,панель,https://msk.etagi.com/realty/12135866/,"4к, 62.7м², 1/9 этаж, ул. Широкая, 11, Москва, квартира",Медведково
all-sever_medvedkovo,19000000,46.5,9.0,408602.1505376344,2.0,10.0,14.0,"ул. Широкая, 3к1, Москва",,4.0,Сборно-монолитный железобетонный каркас,монолит,https://msk.etagi.com/realty/12273966/,"2к, 46.5м², 10/14 этаж, ул. Широкая, 3к1, Москва, квартира",- ТЦ Глобус в
all-sever_tushino,13650000,35.0,10.0,390000.0,1.0,16.0,17.0,"ул. Вилиса Лациса, 27к1, Москва",,,Панельные,панель,https://msk.etagi.com/realty/11883156/,"1к, 35м², 16/17 этаж, ул. Вилиса Лациса, 27к1, Москва, квартира",
all-sever_tushino,19950000,66.24,10.7,301177.5362318841,3.0,2.0,12.0,"ул. бульвар Яна Райниса, 26к2, Москва",Сходненская,24.0,Блочные,блочные,https://msk.etagi.com/realty/11915535/,"3к, 66.24м², 2/12 этаж, ул. бульвар Яна Райниса, 26к2, Москва, квартира",Сходненская
all-sever_tushino,21500000,57.7,10.0,372616.9844020797,2.0,11.0,11.0,"ул. Героев Панфиловцев, 31, Москва",Планерная,23.0,Монолитные,монолит,https://msk.etagi.com/realty/11963262/,"2к, 57.7м², 11/11 этаж, ул. Героев Панфиловцев, 31, Москва, квартира",На карте Планерная
all-sever_tushino,17770000,44.3,6.2,401128.6681715576,2.0,3.0,12.0,"ул. Свободы, 81с5, Москва",Планерная,6.0,Панельные,панель,https://msk.etagi.com/realty/12040849/,"2к, 44.3м², 3/12 этаж, ул. Свободы, 81с5, Москва, квартира",Планерная
all-sever_tushino,3800000,45.0,12.0,84444.44444444444,2.0,4.0,12.0,"ул. Фомичёвой, 9, Москва",Сходненская,9.0,Панельные,панель,https://msk.etagi.com/realty/12265674/,"2к, 45м², 4/12 этаж, ул. Фомичёвой, 9, Москва, квартира",На карте Сходненская
all-severnyi,16800000,42.9,10.0,391608.3916083916,2.0,12.0,20.0,"ул. Новодачная, 67/68, Москва",Новодачная,6.0,Монолитный железобетонный каркас,монолит,https://msk.etagi.com/realty/10276223/,"2к, 42.9м², 12/20 этаж, ул. Новодачная, 67/68, Москва, апартаменты",Новодачная
all-severnyi,10390000,26.8,4.8,387686.5671641791,0.0,15.0,20.0,"26.8м², 15/20 этаж, ул. Новодачная, 67/68, Москва",Новый,2.0,Монолитный железобетонный каркас,монолит,https://msk.etagi.com/realty/10396982/,"26.8м², 15/20 этаж, ул. Новодачная, 67/68, Москва, апартаменты",Новый термокомплекс с бассейном в
